"","AMBIENT_TEMP.PROCESS_VALUE","BIO_1.LEVEL.PROCESS_VALUE","BIO_1.TEMPERATURE.PROCESS_VALUE","BIO_1.TSS.PROCESS_VALUE","BIO_2.LEVEL.PROCESS_VALUE","BIO_2.TEMPERATURE.PROCESS_VALUE","BIO_2.TSS.PROCESS_VALUE","BIO_BLOWER_1.FLOW.PROCESS_VALUE","BIO_BLOWER_2.FLOW.PROCESS_VALUE","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_1","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_2","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_1","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_2","MBR.BATCH_VOLUME","MBR_1.INF_FLOW.PROCESS_VALUE","MBR_1.LEVEL.PROCESS_VALUE","MBR_1.PERM_FLOW.PROCESS_VALUE","MBR_1.PERM_PRESS.PROCESS_VALUE","MBR_1.TRANS_PRESS.PROCESS_VALUE","MBR_2.INF_FLOW.PROCESS_VALUE","MBR_2.LEVEL.PROCESS_VALUE","MBR_2.PERM_FLOW.PROCESS_VALUE","MBR_2.PERM_PRESS.PROCESS_VALUE","MBR_2.TRANS_PRESS.PROCESS_VALUE","PERMEATE_TANK.CONDUCTIVITY.PROCESS_VALUE","PERMEATE_TANK.LEVEL.PROCESS_VALUE","PERMEATE_TANK.TURBIDITY.PROCESS_VALUE","RAS_TROUGH.DO.PROCESS_VALUE","RAS_TROUGH.PH.PROCESS_VALUE","RAS_TROUGH.TEMPERATURE.PROCESS_VALUE","RAS_TROUGH.TSS.PROCESS_VALUE","SEWAGE.FLOW.PROCESS_VALUE","SEWAGE.FLOW.TOTAL_BATCH","SEWAGE.LEVEL.PROCESS_VALUE","WAS_FLOW.PROCESS_VALUE" 
"2017-01-22 03:19:07",59,5.23999977,59,3664,5.85999966,62,3919,0.1,10.860000228,NA,NA,NA,NA,NA,NA,10.65000019,9.880999756,NA,NA,NA,8.760000133,9.963999652,NA,NA,NA,807,3.06999993,0.0089,0,6.5,NA,3842,0,NA,2.8599999,NA
"2017-01-22 03:29:07",59,5.21000004,59,3887,5.9000001,62,3847,0.1,15.55,NA,NA,NA,NA,NA,NA,10.630000114,9.843999767,NA,NA,NA,9.090000152,9.928999711,NA,NA,NA,808,3.06999993,0.008,0,6.5,NA,3800,19.690000532,NA,2.784999968,NA
"2017-01-22 03:39:07",59,5.58999968,59,3795,5.75999975,62,3830,12.800000343,0.140000002,NA,NA,NA,NA,NA,NA,10.480000209,9.884999657,NA,NA,NA,9.460000228,9.970999813,NA,NA,NA,808,3.06999993,0.0062,0,6.5999999,NA,3685,0,NA,2.778999971,NA
"2017-01-22 03:49:08",59,5.63999987,59,3800,5.73000002,62,3633,19.370000305,0,NA,NA,NA,NA,NA,NA,10.360000418,9.876999761,NA,NA,NA,9.770000076,9.972999763,NA,NA,NA,808,3.05999994,0.0084,0,6.5,NA,3638,0,NA,2.854999901,NA
"2017-01-22 03:59:08",59,5.60999966,59,3580,5.69999981,62,3972,0.1,11.140000152,NA,NA,NA,NA,NA,NA,10.310000228,9.880999661,NA,NA,NA,9.780000209,9.971999644,NA,NA,NA,809,3.06999993,0.0108,0,6.5,NA,3684,0,NA,2.8599999,NA
"2017-01-22 04:09:08",59,5.61999989,59,3747,5.69999981,62,3664,0.1,16.590000342,NA,NA,NA,NA,NA,NA,10.210000133,9.882999706,NA,NA,NA,9.620000171,9.968999671,NA,NA,NA,809,3.06999993,0.0083,0,6.5,NA,4017,0,NA,2.860999899,NA
"2017-01-22 04:19:08",59,5.60999966,59,3711,5.63999987,62,3743,12.770000229,0,NA,NA,NA,NA,NA,NA,10.100000095,9.87699957,NA,NA,NA,9.880000304,9.971999836,NA,NA,NA,809,3.06999993,0.0073,0,6.5,NA,3860,0,NA,2.8599999,NA
"2017-01-22 04:29:09",59,5.63999987,59,3709,5.60999966,62,3669,18.430000915,0.01,NA,NA,NA,NA,NA,NA,10.420000266,9.847999763,NA,NA,NA,10.080000304,9.933999634,NA,NA,NA,808,3.06999993,0.0105,0,6.5,NA,3797,17.240000152,NA,2.790999963,NA
"2017-01-22 04:39:09",59,5.52999973,59,3683,5.96999979,61,3399,0.1,7.990000152,NA,NA,NA,NA,NA,NA,10.490000247,9.873999882,NA,NA,NA,10.320000266,9.968999479,NA,NA,NA,810,3.07999992,0.0132,0,6.5,NA,3599,2.980000114,NA,2.723000003,NA
"2017-01-22 04:49:09",59,5.46999979,59,3826,6.05999994,61,3931,0.1,16.720000076,NA,NA,NA,NA,NA,NA,10.410000513,9.874999905,NA,NA,NA,10.35000038,9.974999521,NA,NA,NA,810,3.05999994,0.0141,0,6.5,NA,3524,0,NA,2.797999952,NA
"2017-01-22 04:59:09",59,5.38999987,59,3743,6.02999973,61,3994,12.02000042,0,NA,NA,NA,NA,NA,NA,10.30000019,9.875999927,NA,NA,NA,10.230000114,9.971999548,NA,NA,NA,810,3.07999992,0.0113,0,6.5,NA,3571,0,NA,2.845999904,NA
"2017-01-22 05:09:10",59,5.33999968,59,3652,6.02999973,61,4146,12.370000439,0,NA,NA,NA,NA,NA,NA,10.440000152,9.8789999,NA,NA,NA,9.210000323,9.969999502,NA,NA,NA,808,3.07999992,0.0172,0,6.5,NA,4000,0,NA,2.8579999,NA
"2017-01-22 05:19:10",59,5.21999979,59,3835,6.02999973,61,4040,0.1,7.95000019,NA,NA,NA,NA,NA,NA,10.370000171,9.877999688,NA,NA,NA,9.140000247,9.971999548,NA,NA,NA,808,3.07999992,0.0124,0,6.5,NA,3737,0,NA,2.8599999,NA
"2017-01-22 05:29:10",59,5.13999987,59,3912,6.05999994,61,4250,0.1,17.130000304,NA,NA,NA,NA,NA,NA,10.460000038,9.84899969,NA,NA,NA,9.430000399,9.938999557,NA,NA,NA,808,3.08999991,0.0115,0,6.5,NA,3660,16.510000228,NA,2.791999962,NA
"2017-01-22 05:39:11",59,5.38999987,59,3790,5.83999968,61,3957,9.770000382,0,NA,NA,NA,NA,NA,NA,10.520000171,9.868999578,NA,NA,NA,9.580000209,9.966999721,NA,NA,NA,806,3.1099999,0.0103,0,6.5999999,NA,3608,3,NA,2.712000014,NA
"2017-01-22 05:49:11",59,5.53999996,58,4080,5.76999998,61,4013,18.670000247,0,NA,NA,NA,NA,NA,NA,10.35000019,9.873999691,NA,NA,NA,9.709999943,9.967999648,NA,NA,NA,805,3.07999992,0.0104,0,6.5,NA,3556,0,NA,2.773999976,NA
"2017-01-22 05:59:11",59,5.5,58,3803,5.67000008,61,4252,0.1,8.280000114,NA,NA,NA,NA,NA,NA,10.240000057,9.8659997,NA,NA,NA,9.689999962,9.967999744,NA,NA,NA,807,3.11999989,0.0077,0,6.5,NA,3604,0,NA,2.832999917,NA
"2017-01-22 06:09:12",59,5.5,58,4224,5.60999966,61,4118,0.1,18.55000019,NA,NA,NA,NA,NA,NA,10.25000019,9.875999739,NA,NA,NA,9.030000209,9.962999821,NA,NA,NA,806,3.11999989,0.0091,0,6.5,NA,3977,0,NA,2.8559999,NA
"2017-01-22 06:19:12",59,5.5,58,4152,5.5,61,4419,9.790000458,0,NA,NA,NA,NA,NA,NA,10.280000114,9.880999852,NA,NA,NA,8.840000152,9.970999621,NA,NA,NA,807,3.1099999,0.0102,0,6.5,NA,3886,0,NA,2.8599999,NA
"2017-01-22 06:29:12",58,5.52999973,58,4240,5.44000006,61,4312,15.130000191,0.04,NA,NA,NA,NA,NA,NA,10.470000076,9.856999683,NA,NA,NA,9.440000152,9.932999611,NA,NA,NA,806,3.06999993,0.0136,0,6.5,NA,3817,14.610000228,NA,2.801999952,NA
"2017-01-22 06:39:13",58,5.40999985,58,3949,5.75,61,4354,0.1,8.030000304,NA,NA,NA,NA,NA,NA,10.55000019,9.860999586,NA,NA,NA,9.820000266,9.95399971,NA,NA,NA,807,2.98000002,0.0126,0,6.5,NA,3488,6,NA,2.714999987,NA
"2017-01-22 06:49:13",58,5.36999989,58,4135,5.87999964,61,4071,0.1,18.160000267,NA,NA,NA,NA,NA,NA,10.470000266,9.867999747,NA,NA,NA,9.860000418,9.965999602,NA,NA,NA,806,3.1099999,0.0098,0,6.5,NA,3451,0,NA,2.784999965,NA
"2017-01-22 06:59:13",58,5.27999973,58,4070,5.85999966,61,4233,10.170000001,0,NA,NA,NA,NA,NA,NA,10.330000304,9.881999684,NA,NA,NA,9.80000019,9.970999717,NA,NA,NA,806,3.12999988,0.0099,0,6.5,NA,3541,0,NA,2.846999906,NA
"2017-01-22 07:09:13",58,5.23999977,58,4119,5.85999966,61,4222,20.209999829,0,NA,NA,NA,NA,NA,NA,10.240000247,9.877999689,NA,NA,NA,9.190000152,9.963999652,NA,NA,NA,805,3.11999989,0.009,0,6.5,NA,4060,0,NA,2.867999892,NA
"2017-01-22 07:19:14",58,5.10999966,58,4377,5.85999966,61,4317,0.1,5.820000124,NA,NA,NA,NA,NA,NA,9.930000114,9.87299967,NA,NA,NA,9.770000076,9.965999698,NA,NA,NA,804,3.0999999,0.01,0,6.5,NA,3894,0,NA,2.86999989,NA
"2017-01-22 07:29:14",58,5.00999975,58,4431,5.88999987,61,4025,0.1,18.920000147,NA,NA,NA,NA,NA,NA,9.960000323,9.850999737,NA,NA,NA,9.940000152,9.936999702,NA,NA,NA,803,3.06999993,0.0089,0,6.5,NA,3827,14.190000532,NA,2.815999939,NA
"2017-01-22 07:39:14",58,5.23999977,58,4053,5.69999981,61,4102,6.590000229,0,NA,NA,NA,NA,NA,NA,10.060000228,9.875999642,NA,NA,NA,10.230000019,9.961999701,NA,NA,NA,803,3.06999993,0.0093,0,6.5999999,NA,3729,5.989999962,NA,2.739000011,NA
"2017-01-22 07:49:15",58,5.42000008,58,4276,5.69000006,61,4129,21.670000286,0,NA,NA,NA,NA,NA,NA,10.010000133,9.885999681,NA,NA,NA,10.280000114,9.977999782,NA,NA,NA,801,3.06999993,0.0139,0,6.5,NA,3634,0,NA,2.820999929,NA
"2017-01-22 07:59:15",58,5.38999987,58,3949,5.65999985,61,3799,0.1,5.560000228,NA,NA,NA,NA,NA,NA,9.940000342,9.878999805,NA,NA,NA,10.25,9.970999621,NA,NA,NA,801,3.06999993,0.0152,0,6.5,NA,3687,0,NA,2.871999888,NA
"2017-01-22 08:09:15",58,5.38999987,58,4153,5.67999983,61,3962,0.1,19.220000076,NA,NA,NA,NA,NA,NA,10.060000228,9.873999692,NA,NA,NA,9.640000152,9.978999709,NA,NA,NA,801,3.06999993,0.0119,0,6.5,NA,4048,0,NA,2.885999874,NA
"2017-01-22 08:19:16",58,5.38000011,58,4184,5.61999989,61,3955,6.480000191,0,NA,NA,NA,NA,NA,NA,10.15000019,9.878999711,NA,NA,NA,9.470000266,9.970999717,NA,NA,NA,801,3.06999993,0.0112,0,6.5,NA,3999,0,NA,2.890999869,NA
"2017-01-22 08:29:16",58,5.42000008,58,3943,5.57999992,61,3893,18.370000476,0.01,NA,NA,NA,NA,NA,NA,10.240000247,9.858999824,NA,NA,NA,9.750000285,9.946999741,NA,NA,NA,801,3.06999993,0.0075,0,6.5,NA,3879,13.65,NA,2.850999904,NA
"2017-01-22 08:39:16",58,5.33999968,58,3898,5.82999992,61,3838,0.1,5.210000038,NA,NA,NA,NA,NA,NA,10.370000456,9.867999745,NA,NA,NA,10.020000266,9.961999798,NA,NA,NA,800,3.06999993,0.0063,0,6.5,NA,3654,6,NA,2.838999916,NA
"2017-01-22 08:49:17",58,5.35999966,58,3997,6.01999998,60,3645,0.1,21.440000152,NA,NA,NA,NA,NA,NA,10.30000019,9.877999688,NA,NA,NA,10.150000095,9.967999744,NA,NA,NA,801,3.05999994,0.01,0,6.5,NA,3571,0,NA,2.88999987,NA
"2017-01-22 08:59:17",58,5.32999992,58,3940,6.00999975,60,3706,6.690000229,0,NA,NA,NA,NA,NA,NA,10.260000038,9.874999525,NA,NA,NA,10.140000057,9.975999832,NA,NA,NA,799,3.06999993,0.0089,0,6.5,NA,3608,0,NA,2.89999986,NA
"2017-01-22 09:09:17",58,5.32999992,58,3960,6,60,4013,21.4000004,0,NA,NA,NA,NA,NA,NA,10.390000247,9.88199959,NA,NA,NA,9.340000152,9.973999882,NA,NA,NA,798,3.06999993,0.0079,0,6.5,NA,4036,0,NA,2.91999984,NA
"2017-01-22 09:19:18",58,5.27999973,58,3824,5.98999977,60,4007,0.1,5.25000019,NA,NA,NA,NA,NA,NA,10.600000095,9.878999616,NA,NA,NA,8.800000285,9.968999767,NA,NA,NA,797,3.06999993,0.0072,0,6.5,NA,3942,0,NA,2.908999851,NA
"2017-01-22 09:29:18",58,5.23999977,58,3776,6,60,3717,0.1,18.470000266,NA,NA,NA,NA,NA,NA,10.130000209,9.852999689,NA,NA,NA,9.150000285,9.948999786,NA,NA,NA,797,3.07999992,0.0097,0,6.5,NA,3818,11.320000076,NA,2.873999882,NA
"2017-01-22 09:39:18",59,5.42999983,58,3736,5.83999968,60,3878,3.41000009,0.02,NA,NA,NA,NA,NA,NA,10.410000323,9.865999889,NA,NA,NA,9.60000019,9.947999572,NA,NA,NA,796,3.12999988,0.0108,0,6.5999999,NA,3701,9,NA,2.893999863,NA
"2017-01-22 09:49:18",59,5.67000008,58,3928,5.76999998,61,3790,27.890000304,0,NA,NA,NA,NA,NA,NA,10.310000228,9.867999746,NA,NA,NA,9.729999924,9.974999617,NA,NA,NA,793,3.11999989,0.0124,0,6.5999999,NA,3598,0,NA,2.926999833,NA
"2017-01-22 09:59:19",59,5.63999987,58,4168,5.67999983,61,4050,0.1,5.410000038,NA,NA,NA,NA,NA,NA,10.2,9.875999737,NA,NA,NA,9.710000038,9.966999625,NA,NA,NA,793,3.11999989,0.0097,0,6.5999999,NA,3612,0,NA,2.91999984,NA
"2017-01-22 10:09:19",59,5.63999987,58,4006,5.61999989,61,4118,0.1,18.790000304,NA,NA,NA,NA,NA,NA,10.230000209,9.87299967,NA,NA,NA,8.960000228,9.963999652,NA,NA,NA,792,3.08999991,0.0095,0,6.5,NA,3889,0,NA,2.91999984,NA
"2017-01-22 10:19:19",59,5.62999964,58,3800,5.50999975,61,4071,3.229999962,0,NA,NA,NA,NA,NA,NA,10.350000285,9.870999814,NA,NA,NA,8.480000209,9.965999602,NA,NA,NA,792,3.07999992,0.0139,0,6.5,NA,3920,0,NA,2.927999832,NA
"2017-01-22 10:29:19",59,5.67000008,58,4068,5.44999981,61,3951,22.540000361,0,NA,NA,NA,NA,NA,NA,10.400000095,9.851999854,NA,NA,NA,9.280000114,9.948999787,NA,NA,NA,791,3.06999993,0.0103,0,6.5,NA,3806,10.65,NA,2.895999861,NA
"2017-01-22 10:39:19",59,5.53999996,58,3909,5.6500001,61,3831,0.1,2.639999962,NA,NA,NA,NA,NA,NA,10.610000228,9.857999803,NA,NA,NA,9.870000266,9.954999541,NA,NA,NA,792,3.08999991,0.015,0,6.5,NA,3681,8.989999962,NA,2.877999879,NA
"2017-01-22 10:49:20",60,5.5,58,3803,5.88999987,60,3898,0.1,21.85000019,NA,NA,NA,NA,NA,NA,10.450000285,9.868999863,NA,NA,NA,10,9.969999406,NA,NA,NA,791,3.08999991,0.0113,0,6.5,NA,3577,0,NA,2.93999982,NA
"2017-01-22 10:59:20",60,5.40999985,58,3845,5.87999964,60,4466,3.400000229,0.01,NA,NA,NA,NA,NA,NA,10.360000418,9.863999752,NA,NA,NA,9.990000057,9.968999575,NA,NA,NA,790,3.08999991,0.0105,0,6.5,NA,3608,0,NA,2.932999827,NA
"2017-01-22 11:09:20",60,5.36999989,58,3938,5.86999989,60,4550,22.790000687,0,NA,NA,NA,NA,NA,NA,10.490000057,9.865999702,NA,NA,NA,8.990000247,9.968999479,NA,NA,NA,790,3.08999991,0.0115,0,6.5,NA,3931,0,NA,2.920999839,NA
"2017-01-22 11:19:20",60,5.23999977,58,3923,5.86999989,60,4462,0.1,2.639999962,NA,NA,NA,NA,NA,NA,10.220000171,9.865999796,NA,NA,NA,9.210000134,9.961999606,NA,NA,NA,791,3.1099999,0.0165,0,6.5,NA,4010,0,NA,2.90999985,NA
"2017-01-22 11:29:21",60,5.15999985,58,4094,5.88999987,60,4097,0.1,23.080000304,NA,NA,NA,NA,NA,NA,9.940000342,9.840999795,NA,NA,NA,10.090000057,9.943999767,NA,NA,NA,791,3.07999992,0.0122,0,6.4000001,NA,3820,8.65,NA,2.881999875,NA
"2017-01-22 11:39:21",61,5.25,58,4153,5.73000002,60,4154,3.250000038,0.02,NA,NA,NA,NA,NA,NA,9.940000342,9.845999909,NA,NA,NA,10.250000095,9.944999695,NA,NA,NA,791,3.06999993,0.0082,0,6.5999999,NA,3811,11.95,NA,2.869999886,NA
"2017-01-22 11:49:21",61,5.52999973,58,3991,5.73999977,60,4168,29.400000997,0,NA,NA,NA,NA,NA,NA,9.970000171,9.866999912,NA,NA,NA,10.320000266,9.966999721,NA,NA,NA,789,3.06999993,0.0127,0,6.5999999,NA,3632,0,NA,2.933999826,NA
"2017-01-22 11:59:22",61,5.50999975,58,4143,5.69999981,60,4071,0.1,2.7,NA,NA,NA,NA,NA,NA,9.930000304,9.853999806,NA,NA,NA,10.310000228,9.968999671,NA,NA,NA,791,3.05999994,0.0173,0,6.5,NA,3682,0,NA,2.92999983,NA
"2017-01-22 12:09:22",62,5.5,58,4021,5.69999981,60,4037,0.1,24.530000304,NA,NA,NA,NA,NA,NA,10.030000114,9.8539999,NA,NA,NA,9.840000247,9.962999629,NA,NA,NA,790,3.06999993,0.0137,0,6.5,NA,3894,0,NA,2.920999839,NA
"2017-01-22 12:19:22",62,5.5,58,3943,5.67000008,61,3883,1.89,0,NA,NA,NA,NA,NA,NA,10.130000209,9.855999853,NA,NA,NA,9.55000019,9.963999652,NA,NA,NA,790,3.06999993,0.013,0,6.5,NA,4084,0,NA,2.90999985,NA
"2017-01-22 12:29:23",62,5.52999973,58,4045,5.63999987,61,4049,26.700000191,0.01,NA,NA,NA,NA,NA,NA,10.120000266,9.838999843,NA,NA,NA,10.020000361,9.948999691,NA,NA,NA,790,3.05999994,0.0129,0,6.5,NA,3915,8.060000228,NA,2.891999866,NA
"2017-01-22 12:39:23",62,5.46999979,58,3916,5.78999996,61,4077,0.1,0.02,NA,NA,NA,NA,NA,NA,10.340000247,9.830999946,NA,NA,NA,10.180000114,9.930999565,NA,NA,NA,791,3.12999988,0.0113,0,6.5,NA,3780,11.940000152,NA,2.862999893,NA
"2017-01-22 12:49:23",63,5.42000008,58,3892,6.06999969,61,3961,0.1,26.040000152,NA,NA,NA,NA,NA,NA,10.219999981,9.839999865,NA,NA,NA,10.260000038,9.959999752,NA,NA,NA,791,3.1099999,0.0098,0,6.5,NA,3604,0,NA,2.902999857,NA
"2017-01-22 12:59:24",63,5.31999969,58,4031,6.05999994,61,3820,0.29,0.01,NA,NA,NA,NA,NA,NA,10.100000285,9.854999735,NA,NA,NA,10.219999886,9.956999683,NA,NA,NA,791,3.05999994,0.0095,0,6.5,NA,3623,0,NA,2.914999845,NA
"2017-01-22 13:09:24",63,5.25,58,4078,6.04999971,61,3956,24.000000095,0,NA,NA,NA,NA,NA,NA,10.090000152,9.849999809,NA,NA,NA,9.610000228,9.95799961,NA,NA,NA,790,3.06999993,0.0142,0,6.5,NA,3695,0,NA,2.913999846,NA
"2017-01-22 13:19:24",63,5.17000008,58,4017,6.04999971,61,3829,0.1,0,NA,NA,NA,NA,NA,NA,9.890000342,9.847999765,NA,NA,NA,9.780000209,9.953999518,NA,NA,NA,791,3.11999989,0.0094,0,6.5,NA,4083,0,NA,2.89999986,NA
"2017-01-22 13:29:25",63,5.05999994,58,4224,6.06999969,61,4102,0.1,24.070000266,NA,NA,NA,NA,NA,NA,9.920000171,9.835999678,NA,NA,NA,10.030000304,9.934999657,NA,NA,NA,790,3.12999988,0.0094,0,6.5,NA,3848,7.720000266,NA,2.880999877,NA
"2017-01-22 13:39:25",64,5.0999999,58,4200,5.86999989,61,4129,0.09,0.01,NA,NA,NA,NA,NA,NA,10.090000152,9.82599983,NA,NA,NA,10.440000342,9.925999641,NA,NA,NA,788,3.1099999,0.0093,0,6.5999999,NA,3723,11.960000038,NA,2.841999913,NA
"2017-01-22 13:49:25",64,5.40999985,58,4403,5.78999996,61,3841,32.850001526,0,NA,NA,NA,NA,NA,NA,10.020000266,9.848999786,NA,NA,NA,10.420000361,9.951999568,NA,NA,NA,788,3.07999992,0.0121,0,6.5,NA,3592,0,NA,2.89999986,NA
"2017-01-22 13:59:25",64,5.42999983,58,4313,5.71000004,61,4091,0.1,0,NA,NA,NA,NA,NA,NA,9.940000247,9.84999962,NA,NA,NA,10.340000342,9.953999518,NA,NA,NA,787,3.07999992,0.0118,0,6.5,NA,3632,0,NA,2.904999855,NA
"2017-01-22 14:09:26",64,5.4000001,58,4119,5.62999964,61,4123,0.1,25.460000228,NA,NA,NA,NA,NA,NA,9.940000342,9.840999793,NA,NA,NA,9.860000133,9.952999495,NA,NA,NA,788,3.1099999,0.0127,0,6.5,NA,3722,0,NA,2.90999985,NA
"2017-01-22 14:19:26",64,5.4000001,58,4382,5.53999996,61,3961,0.1,0,NA,NA,NA,NA,NA,NA,10.050000285,9.850999642,NA,NA,NA,9.160000228,9.950999641,NA,NA,NA,789,3.11999989,0.0132,0,6.5,NA,4150,0,NA,2.904999855,NA
"2017-01-22 14:29:26",64,5.4000001,58,4252,5.46999979,61,4184,27.510000706,0.01,NA,NA,NA,NA,NA,NA,10.070000266,9.83799982,NA,NA,NA,9.620000171,9.938999556,NA,NA,NA,786,3.06999993,0.0127,0,6.4000001,NA,3918,5.580000114,NA,2.889999868,NA
"2017-01-22 14:39:27",64,5.38000011,58,4267,5.54999971,61,4210,0.1,0.03,NA,NA,NA,NA,NA,NA,10.320000266,9.833999728,NA,NA,NA,10.020000171,9.922999667,NA,NA,NA,787,3.06999993,0.0158,0,6.4000001,NA,3673,14.889999962,NA,2.824999927,NA
"2017-01-22 14:49:27",64,5.35999966,58,4172,5.85999966,61,4063,0.1,25.70000057,NA,NA,NA,NA,NA,NA,10.240000057,9.8539999,NA,NA,NA,10.169999981,9.95399971,NA,NA,NA,789,3.06999993,0.0177,0,6.4000001,NA,3534,0,NA,2.883999876,NA
"2017-01-22 14:59:27",64,5.33999968,58,4088,5.88999987,61,4022,0.1,1.290000057,NA,NA,NA,NA,NA,NA,10.229999924,9.852999782,NA,NA,NA,10.169999981,9.956999587,NA,NA,NA,789,3.06999993,0.013,0,6.4000001,NA,3585,0,NA,2.88999987,NA
"2017-01-22 15:09:27",65,5.30999994,58,3893,5.85999966,61,3997,26.780000019,0,NA,NA,NA,NA,NA,NA,10.240000152,9.853999806,NA,NA,NA,9.790000247,9.951999568,NA,NA,NA,788,3.06999993,0.0119,0,6.4000001,NA,3698,0,NA,2.87999988,NA
"2017-01-22 15:19:28",65,5.31999969,58,4057,5.8499999,61,3652,0.1,0,NA,NA,NA,NA,NA,NA,10.050000095,9.856999874,NA,NA,NA,9.990000057,9.955999468,NA,NA,NA,787,3.06999993,0.0127,0,6.4000001,NA,4231,0,NA,2.87999988,NA
"2017-01-22 15:29:28",65,5.25999975,58,4134,5.86999989,61,3792,0.1,21.090000437,NA,NA,NA,NA,NA,NA,10.00000019,9.848999786,NA,NA,NA,10.229999924,9.942999648,NA,NA,NA,789,3.06999993,0.0123,0,6.5,NA,3922,5.110000228,NA,2.863999894,NA
"2017-01-22 15:39:28",65,5.31999969,58,4006,5.75999975,61,4004,0.09,2.680000114,NA,NA,NA,NA,NA,NA,10.030000114,9.824999808,NA,NA,NA,10.290000152,9.921999741,NA,NA,NA,788,3.06999993,0.0162,0,6.5,NA,3739,14.870000266,NA,2.796999954,NA
"2017-01-22 15:49:29",65,5.62999964,58,3680,5.75999975,61,3659,28.31000076,0,NA,NA,NA,NA,NA,NA,10.00000019,9.859999755,NA,NA,NA,10.360000418,9.95599966,NA,NA,NA,788,3.06999993,0.0126,0,6.5999999,NA,3648,0,NA,2.883999876,NA
"2017-01-22 15:59:29",65,5.65999985,58,3933,5.73000002,61,3769,3.160000076,0.01,NA,NA,NA,NA,NA,NA,9.960000323,9.861999799,NA,NA,NA,10.360000418,9.95599966,NA,NA,NA,787,3.06999993,0.0119,0,6.5,NA,3663,0,NA,2.891999868,NA
"2017-01-22 16:09:29",64,5.63999987,58,3908,5.69999981,61,3788,0.1,22.160000323,NA,NA,NA,NA,NA,NA,10.010000133,9.861999797,NA,NA,NA,10.040000247,9.950999545,NA,NA,NA,788,3.06999993,0.016,0,6.5,NA,3738,0,NA,2.891999868,NA
"2017-01-22 16:19:29",64,5.63999987,58,3643,5.69999981,61,3710,0.1,2.75,NA,NA,NA,NA,NA,NA,10.120000171,9.850999832,NA,NA,NA,9.660000038,9.957999706,NA,NA,NA,788,3.06999993,0.013,0,6.5,NA,4045,0,NA,2.885999874,NA
"2017-01-22 16:29:30",64,5.62999964,58,3744,5.63999987,61,3959,24.920000323,0.02,NA,NA,NA,NA,NA,NA,10.160000228,9.850999928,NA,NA,NA,9.970000456,9.936999511,NA,NA,NA,787,3.06999993,0.0143,0,6.5,NA,3846,3.390000104,NA,2.869999888,NA
"2017-01-22 16:39:30",64,5.61999989,58,3788,5.6500001,61,3845,3.220000114,0.03,NA,NA,NA,NA,NA,NA,10.530000114,9.831999685,NA,NA,NA,10.290000152,9.920999815,NA,NA,NA,786,3.11999989,0.0155,0,6.5,NA,3848,17.760000228,NA,2.787999962,NA
"2017-01-22 16:49:30",64,5.53999996,58,3855,6.02999973,61,3455,0.1,23.289999924,NA,NA,NA,NA,NA,NA,10.470000171,9.864999772,NA,NA,NA,10.390000532,9.954999829,NA,NA,NA,784,3.12999988,0.0108,0,6.5,NA,3648,0,NA,2.877999881,NA
"2017-01-22 16:59:31",64,5.46000004,58,3722,6.03999996,61,3835,0.1,2.649999962,NA,NA,NA,NA,NA,NA,10.35000038,9.855999568,NA,NA,NA,10.320000266,9.954999829,NA,NA,NA,783,3.1099999,0.0087,0,6.5,NA,3675,0,NA,2.885999874,NA
"2017-01-22 17:09:31",64,5.38000011,58,3700,6.02999973,61,3941,26.890000496,0.01,NA,NA,NA,NA,NA,NA,10.239999962,9.866999818,NA,NA,NA,9.889999962,9.955999852,NA,NA,NA,782,3.12999988,0.0138,0,6.4000001,NA,3691,0,NA,2.877999882,NA
"2017-01-22 17:19:31",64,5.32999992,58,3960,6.02999973,61,3971,2.700000038,0.01,NA,NA,NA,NA,NA,NA,10.45000019,9.85999966,NA,NA,NA,9.00000038,9.954999925,NA,NA,NA,781,3.12999988,0.0117,0,6.4000001,NA,4129,0,NA,2.871999888,NA
"2017-01-22 17:29:31",64,5.21000004,58,3886,6.01999998,61,3863,0.1,22.580000494,NA,NA,NA,NA,NA,NA,10.290000247,9.855999759,NA,NA,NA,9.360000323,9.950999737,NA,NA,NA,780,3.12999988,0.0109,0,6.4000001,NA,3837,2.280000114,NA,2.880999878,NA
"2017-01-22 17:39:32",63,5.17000008,58,4046,5.87999964,61,4106,0.1,2.750000076,NA,NA,NA,NA,NA,NA,10.490000247,9.836999796,NA,NA,NA,9.520000266,9.90399971,NA,NA,NA,781,3.11999989,0.0113,0,6.5999999,NA,3768,17.889999962,NA,2.790999959,NA
"2017-01-22 17:49:32",63,5.50999975,58,4028,5.81999969,61,4226,25.870000383,0,NA,NA,NA,NA,NA,NA,10.350000285,9.861999798,NA,NA,NA,9.679999924,9.952999591,NA,NA,NA,779,3.05999994,0.0089,0,6.5999999,NA,3610,0,NA,2.880999879,NA
